
TID 泳ぐ:2.3374 v linked True
82483	01960911-v	1	1	1.0	T	泳ぐ:2.3374	swim [travel through water]  {We had to swim for 20 minutes to reach the shore; a big fish was swimming in the tank}
82483	01904649-v	1	?	0.7	F	泳ぐ:2.3374	swim [move as if gliding through water]  {this snake swims through the soil where it lives}
82483	01961691-v	1	?	0.7	F	泳ぐ:2.3374	fin [propel oneself through the water in a finning motion]  {}
82483	00856824-v	0	1	0.5	F	泳ぐ:2.3374	praise [express approval of]  {The parents praised their children for their academic performance}
82483	01904293-v	0	1	0.5	F	泳ぐ:2.3374	float; swim [be afloat either on or below a liquid surface and not sink to the bottom]  {}
82483	01962671-v	0	1	0.5	F	泳ぐ:2.3374	dive [swim under water]  {the children enjoyed diving and looking for shells}
82483	02756063-v	0	1	0.5	F	泳ぐ:2.3374	swim [be dizzy or giddy]  {my brain is swimming after the bottle of champagne}
82483	02755911-v	0	1	0.5	F	泳ぐ:2.3374	swim; drown [be covered with or submerged in a liquid]  {the meat was swimming in a fatty gravy}
82483	01902783-v	0	?	0.3	F	泳ぐ:2.3374	drift; blow; be adrift; float [be in motion due to some air or water current]  {The leaves were blowing in the wind; the boat drifted on the lake; The sailboat was adrift on the open sea; the shipwrecked boat drifted away from the shore}
82483	00442115-n	0	?	0.3	F	泳ぐ:2.3374	swimming; swim [the act of swimming]  {it was the swimming they enjoyed most: they took a short swim in the pool}
82483	01947543-v	0	?	0.3	F	泳ぐ:2.3374	canoe [travel by canoe]  {canoe along the canal}
82483	00255214-n	0	?	0.3	F	泳ぐ:2.3374	bathing; washup [the act of washing yourself (or another person)]  {}
82483	01838651-v	0	?	0.3	F	泳ぐ:2.3374	float [move lightly, as if suspended]  {The dancer floated across the stage}
82483	00427853-n	0	?	0.3	F	泳ぐ:2.3374	bathing [immersing the body in water or sunshine]  {}
82483	01233225-a	0	?	0.3	F	泳ぐ:2.3374	naiant; swimming [applied to a fish depicted horizontally]  {}

TID 絵（え）:1.3220 n linked True
35036	03876519-n	1	1	1.0	T	絵（え）:1.3220	painting; picture; artwork [graphic art consisting of an artistic composition made by applying paints to a surface]  {a small painting by Picasso; he bought the painting as an investment; his pictures hang in the Louvre}
35036	03561345-n	1	1	1.0	T	絵（え）:1.3220	illustration [a visual representation (a picture or diagram) that is used make some subject more pleasing or easier to understand]  {}
35036	06277803-n	1	1	1.0	F	絵（え）:1.3220	picture; video [the visible part of a television transmission]  {they could still receive the sound but the picture was gone}
35036	03234306-n	1	1	1.0	T	絵（え）:1.3220	drawing [a representation of forms or objects on a surface by means of lines]  {drawings of abstract forms; he did complicated pen-and-ink drawings like medieval miniatures}
35036	07003119-n	1	?	0.7	F	絵（え）:1.3220	drawing [an illustration that is drawn by hand and published in a book, magazine, or newspaper]  {it is shown by the drawing in Fig. 7}
35036	03558971-n	1	?	0.7	F	絵（え）:1.3220	icon; ikon [a conventional religious painting in oil on a small wooden panel; venerated in the Eastern Church]  {}
35036	06999436-n	1	?	0.7	F	絵（え）:1.3220	picture; pictorial matter [illustrations used to decorate or explain a text]  {the dictionary had many pictures}
35036	03960664-n	1	?	0.7	F	絵（え）:1.3220	plate [a full-page illustration (usually on slick paper)]  {}
35036	03987079-n	1	?	0.7	F	絵（え）:1.3220	portrait; portrayal [any likeness of a person, in any medium]  {the photographer made excellent portraits}
35036	00717208-n	0	1	0.5	F	絵（え）:1.3220	painting [the act of applying paint to a surface]  {you can finish the job of painting faster with a roller than with a brush}
35036	00609236-n	0	1	0.5	F	絵（え）:1.3220	painting; house painting [the occupation of a house painter]  {house painting was the only craft he knew}
35036	03163222-n	0	1	0.5	F	絵（え）:1.3220	dashboard; fascia [instrument panel on an automobile or airplane containing dials and controls]  {}
35036	00936620-n	0	1	0.5	F	絵（え）:1.3220	painting [creating a picture with paints]  {he studied painting and sculpture for many years}
35036	02846511-n	0	1	0.5	F	絵（え）:1.3220	chalkboard; blackboard [sheet of slate; for writing with chalk]  {}
35036	03882058-n	0	1	0.5	F	絵（え）:1.3220	panel [sheet that forms a distinct (usually flat and rectangular) section or component of something]  {}
35036	03875218-n	0	1	0.5	F	絵（え）:1.3220	pigment; paint [a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating]  {artists use `paint' and `pigment' interchangeably}
35036	03925226-n	0	1	0.5	F	絵（え）:1.3220	photograph; picture; photo; pic; exposure [a representation of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material]  {}
35036	08266235-n	0	1	0.5	F	絵（え）:1.3220	tabular array; table [a set of data arranged in rows and columns]  {see table 1}
35036	02916538-n	0	1	0.5	F	絵（え）:1.3220	notice board; bulletin board [a board that hangs on a wall; displays announcements]  {}
35036	05766077-n	0	1	0.5	F	絵（え）:1.3220	picture [a typical example of some state or quality]  {the very picture of a modern general; she was the picture of despair}
35036	00652659-n	0	1	0.5	F	絵（え）:1.3220	tabulation [the act of putting into tabular form]  {the tabulation of the results}
35036	13937075-n	0	1	0.5	F	絵（え）:1.3220	picture; scene [a situation treated as an observable object]  {the political picture is favorable; the religious scene in England has changed in the last century}
35036	01686956-v	0	1	0.5	F	絵（え）:1.3220	show; picture; depict; render [show in, or as in, a picture]  {This scene depicts country life; the face of the child is rendered with much tenderness in this painting}
35036	02311387-v	0	?	0.3	F	絵（え）:1.3220	draw; take out; draw off; withdraw [remove (a commodity) from (a supply source)]  {She drew $2,000 from the account; The doctors drew medical supplies from the hospital's emergency bank; She took time out from her busy schedule to give a talk}
35036	00709625-v	0	?	0.3	F	絵（え）:1.3220	design [plan something for a specific role or purpose or effect]  {This room is not designed for work}
35036	00730758-v	0	?	0.3	F	絵（え）:1.3220	draw; make [make, formulate, or derive in the mind]  {I draw a line here; draw a conclusion; draw parallels; make an estimate; What do you make of his remarks?}
35036	02742322-n	0	?	0.3	F	絵（え）:1.3220	regalia; raiment; array [especially fine or decorative clothing]  {}
35036	03230785-n	0	?	0.3	F	絵（え）:1.3220	rough drawing; draft [a preliminary sketch of a design or picture]  {}
35036	01243148-v	0	?	0.3	F	絵（え）:1.3220	draw [move or pull so as to cover or uncover something]  {draw the shades; draw the curtains}
35036	05926676-n	0	?	0.3	F	絵（え）:1.3220	representation; internal representation; mental representation [a presentation to the mind in the form of an idea or image]  {}
35036	01684899-v	0	?	0.3	F	絵（え）:1.3220	paint [make a painting]  {he painted all day in the garden; He painted a painting of the garden}
35036	06999233-n	0	?	0.3	F	絵（え）:1.3220	illustration [artwork that helps make something clear or attractive]  {}
35036	03470629-n	0	?	0.3	F	絵（え）:1.3220	trigger; gun trigger [lever that activates the firing mechanism of a gun]  {}
35036	00900726-n	0	?	0.3	F	絵（え）:1.3220	depiction; delineation; portrayal [representation by drawing or painting etc]  {}
35036	13308999-n	0	?	0.3	F	絵（え）:1.3220	tax; taxation; revenue enhancement [charge against a citizen's person or property or activity for the support of government]  {}
35036	01115190-v	0	?	0.3	F	絵（え）:1.3220	draw; tie [finish a game with an equal number of points, goals, etc.]  {The teams drew a tie}
35036	02293148-v	0	?	0.3	F	絵（え）:1.3220	draw; reap [get or derive]  {He drew great benefits from his membership in the association}
35036	01690972-v	0	?	0.3	F	絵（え）:1.3220	project [draw a projection of]  {}
35036	02427726-v	0	?	0.3	F	絵（え）:1.3220	ordain [invest with ministerial or priestly authority]  {The minister was ordained only last month}
35036	06888174-n	0	?	0.3	F	絵（え）:1.3220	array [an impressive display]  {it was a bewildering array of books; his tools were in an orderly array on the basement wall}
35036	07201804-n	0	?	0.3	F	絵（え）:1.3220	depiction; picture; characterisation; word picture; word-painting; delineation; characterization [a graphic or vivid verbal description]  {too often the narrative was interrupted by long word pictures; the author gives a depressing picture of life in Poland; the pamphlet contained brief characterizations of famous Vermonters}
35036	01505254-v	0	?	0.3	F	絵（え）:1.3220	attract; draw; draw in; pull in; pull [direct toward itself or oneself by means of some psychological power or physical attributes]  {Her good looks attract the stares of many men; The ad pulled in many potential customers; This pianist pulls huge crowds; The store owner was happy that the ad drew in many new customers}
35036	01448100-v	0	?	0.3	F	絵（え）:1.3220	draw; force; pull [cause to move by pulling]  {draw a wagon; pull a sled}
35036	04702957-n	0	?	0.3	F	絵（え）:1.3220	definition [clarity of outline]  {exercise had given his muscles superior definition}
35036	01243298-v	0	?	0.3	F	絵（え）:1.3220	draw; pull back [stretch back a bowstring (on an archer's bow)]  {The archers were drawing their bows}
35036	01359432-v	0	?	0.3	F	絵（え）:1.3220	draw; string; thread [thread on or as if on a string]  {string pearls on a string; the child drew glass beads on a string; thread dried cranberries}
35036	01217499-n	0	?	0.3	F	絵（え）:1.3220	representation [the act of representing; standing in for someone or some group and speaking with authority in their behalf]  {}
35036	02856463-n	0	?	0.3	F	絵（え）:1.3220	board [a flat piece of material designed for a special purpose]  {he nailed boards across the windows}
35036	01760300-v	0	?	0.3	F	絵（え）:1.3220	draw [elicit responses, such as objections, criticism, applause, etc.]  {The President's comments drew sharp criticism from the Republicans; The comedian drew a lot of laughter}
35036	06999647-n	0	?	0.3	F	絵（え）:1.3220	figure; fig [a diagram or picture illustrating textual material]  {the area covered can be seen from Figure 2}
35036	01684663-v	0	?	0.3	F	絵（え）:1.3220	paint [make a painting of]  {He painted his mistress many times}
35036	01640550-v	0	?	0.3	F	絵（え）:1.3220	design [create the design for; create or execute in an artistic or highly skilled manner]  {Chanel designed the famous suit}
35036	00532429-v	0	?	0.3	F	絵（え）:1.3220	envenom; poison [add poison to]  {Her husband poisoned her drink in order to kill her}
35036	07939382-n	0	?	0.3	F	絵（え）:1.3220	array [an orderly arrangement]  {an array of troops in battle order}
35036	00548802-n	0	?	0.3	F	絵（え）:1.3220	personation; portrayal; enactment; characterization [acting the part of a character on stage; dramatically representing the character by speech and action and gesture]  {}
35036	02140033-v	0	?	0.3	F	絵（え）:1.3220	expose; display; exhibit [to show, make visible or apparent]  {The Metropolitan Museum is exhibiting Goya's works this month; Why don't you show your nice legs and wear shorter skirts?; National leaders will have to display the highest skills of statesmanship}
35036	00088339-v	0	?	0.3	F	絵（え）:1.3220	poison [administer poison to]  {She poisoned her husband but he did not die}
35036	04076846-n	0	?	0.3	F	絵（え）:1.3220	representation [a creation that is a visual or tangible rendering of someone or something]  {}
35036	00143338-v	0	?	0.3	F	絵（え）:1.3220	draw [flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching]  {draw steel}
