# TUFS Basic Korean Wordnet	kor	http://www.coelang.tufs.ac.jp/mt/ko/	CC BY 4.0
15210045-n	kor:lemma	일월
15210045-n	kor:exe	일월에는 여러가지 계획을 많이 세웠었지요.
05755883-n	kor:lemma	공부
05755883-n	kor:exe	아직 확실하진 않은데요, 문학을 공부하고 싶어요.
04971928-n	kor:lemma	갈색
04971928-n	kor:exe	갈색으로 염색했어요.
15163797-n	kor:lemma	일요일
15163797-n	kor:exe	그래서 다음 주 일요일에 집들이를 하려고 하는데 민호 오빠도 오실 수 있으세요?
15043763-n	kor:lemma	눈
15043763-n	kor:exe	눈이 내려서 길이 미끄러워요.
00251013-n	kor:lemma	청소
00251013-n	kor:exe	방 청소는 반 년 이상 해 본 적이 없어요.
08058098-n	kor:lemma	회사
08058098-n	kor:exe	회사에 갈 땐 넥타이를 매지만 평소에는 셔츠차림이에요.
01382086-a	kor:lemma	크다
01382086-a	kor:exe	서울에서 제일 큰 서점이 어디에요?
01453084-a	kor:lemma	크다
01453084-a	kor:exe	서울에서 제일 큰 서점이 어디에요?
00527870-a	kor:lemma	크다
00527870-a	kor:exe	서울에서 제일 큰 서점이 어디에요?
01677433-a	kor:lemma	크다
01677433-a	kor:exe	서울에서 제일 큰 서점이 어디에요?
10084295-n	kor:lemma	여자 아이
10084295-n	kor:exe	여자아이들 옷이 얼마나 예쁜 게 많은지 다 사고 싶었어요.
10129825-n	kor:lemma	여자 아이
10129825-n	kor:exe	여자아이들 옷이 얼마나 예쁜 게 많은지 다 사고 싶었어요.
10129825-n	kor:lemma	누나
10129825-n	kor:exe	그건 여자 친구가 아니구요, 제 누나 사진이에요.
00065495-v	kor:lemma	건강하다
00065495-v	kor:exe	형님은 건강하세요?
80001734-n	kor:lemma	수업
80001734-n	kor:exe	곧 수업이니까 빨리 하세요.
00889472-n	kor:lemma	수업
00889472-n	kor:exe	곧 수업이니까 빨리 하세요.
02608347-v	kor:lemma	시작되다
02608347-v	kor:exe	이제 곧 공연이 시작됩니다.
07850329-n	kor:lemma	치즈
07850329-n	kor:exe	치즈도 발효식품이에요.
03623556-n	kor:lemma	나이프
03623556-n	kor:exe	테이블 위에 나이프하고 포크 좀 놔 줄래요?
03624134-n	kor:lemma	나이프
03624134-n	kor:exe	테이블 위에 나이프하고 포크 좀 놔 줄래요?
01776727-v	kor:lemma	싫어하다
01776727-v	kor:exe	실은 제가 운동을 싫어하거든요.
01774136-v	kor:lemma	싫어하다
01774136-v	kor:exe	실은 제가 운동을 싫어하거든요.
02783161-n	kor:lemma	볼펜
02783161-n	kor:exe	볼펜 좀 빌려주실래요?
02632567-v	kor:lemma	가지고 싶다
02632567-v	kor:exe	지금 제일 가지고 싶은 게 뭐죠?
01579608-a	kor:lemma	금방
01579608-a	kor:exe	아침에는 흐렸는데, 금방 개였어요.
03427296-n	kor:lemma	대문
03427296-n	kor:exe	대문이 열려 있네요.
04026417-n	kor:lemma	지갑
04026417-n	kor:exe	지갑을 깜박 잊고 안 갖고 왔어요.
07848338-n	kor:lemma	버터
07848338-n	kor:exe	식빵에 버터를 발라 먹어요.
90000501-n	kor:lemma	작년
90000501-n	kor:exe	작년에 일본에 와서 아직 1년이 안 됐어요.
15210870-n	kor:lemma	삼월
15210870-n	kor:exe	한국은 입학식이 삼월이고, 졸업식은 이월이에요.
77000072-n	kor:lemma	여기; 이쪽
77000072-n	kor:lemma	여기; 이쪽
77000072-n	kor:exe	박진철 씨, 이쪽은 학교 친구 사토 씨에요.
08489497-n	kor:lemma	여기; 이쪽
08489497-n	kor:lemma	여기; 이쪽
08489497-n	kor:exe	박진철 씨, 이쪽은 학교 친구 사토 씨에요.
03561345-n	kor:lemma	그림
03561345-n	kor:exe	그림 그리는 것을 좋아해요
03234306-n	kor:lemma	그림
03234306-n	kor:exe	그림 그리는 것을 좋아해요
03876519-n	kor:lemma	그림
03876519-n	kor:exe	그림 그리는 것을 좋아해요
07110615-n	kor:lemma	목소리
07110615-n	kor:exe	목소리가 낮은 사람이 좋아요.
05202284-n	kor:lemma	목소리
05202284-n	kor:exe	목소리가 낮은 사람이 좋아요.
09411430-n	kor:lemma	강
09411430-n	kor:exe	이 지역을 흐르는 강의 이름이 뭐죠?
15236859-n	kor:lemma	가을
15236859-n	kor:exe	가을 하늘은 언제 봐도 예뻐요.
02107442-v	kor:lemma	듣다
02107442-v	kor:exe	말씀 많이 들었습니다.
02169891-v	kor:lemma	듣다
02169891-v	kor:exe	말씀 많이 들었습니다.
02242464-v	kor:lemma	팔다
02242464-v	kor:exe	그 백화점에서 파는 음식은 다 신선해요.
00271022-a	kor:lemma	밝다; 엷다
00271022-a	kor:lemma	밝다; 엷다
00271022-a	kor:exe	밝은 파랑으로 주세요.
00396523-a	kor:lemma	밝다; 엷다
00396523-a	kor:lemma	밝다; 엷다
00396523-a	kor:exe	밝은 파랑으로 주세요.
00269989-a	kor:lemma	밝다; 엷다
00269989-a	kor:lemma	밝다; 엷다
00269989-a	kor:exe	밝은 파랑으로 주세요.
00278551-a	kor:lemma	밝다; 엷다
00278551-a	kor:lemma	밝다; 엷다
00278551-a	kor:exe	밝은 파랑으로 주세요.
02924116-n	kor:lemma	버스
02924116-n	kor:exe	버스 막차가 몇 신데요?
01614426-v	kor:lemma	붙이다
01614426-v	kor:exe	손님, 여기 우표를 안 붙이셨네요.
80001230-x	kor:lemma	네
80001230-x	kor:exe	네, “소나기” 같은 단편소설을 좋아해요.
01184932-a	kor:lemma	무겁다
01184932-a	kor:exe	너무 무거워서 혼자는 못 들겠어요.
07881800-n	kor:lemma	음료수
07881800-n	kor:exe	음료수 캔은 어디에 버려요?
01119192-a	kor:lemma	잘하다
01119192-a	kor:exe	저 노래도 잘해요.
02226162-a	kor:lemma	잘하다
02226162-a	kor:exe	저 노래도 잘해요.
01838916-a	kor:lemma	잘하다
01838916-a	kor:exe	저 노래도 잘해요.
03467517-n	kor:lemma	기타
03467517-n	kor:exe	기타 칠 줄 아세요?
03613294-n	kor:lemma	열쇄
03613294-n	kor:exe	저...여기 열쇄 복사도 해요?
01553629-a	kor:lemma	많다
01553629-a	kor:exe	저도 일본 경제에 대해 알고 싶은 게 많습니다.
01551633-a	kor:lemma	많다
01551633-a	kor:exe	저도 일본 경제에 대해 알고 싶은 게 많습니다.
01552419-a	kor:lemma	많다
01552419-a	kor:exe	저도 일본 경제에 대해 알고 싶은 게 많습니다.
00127137-a	kor:lemma	낡다
00127137-a	kor:exe	이 신 너무 낡아서 버려야겠어요.
01638438-a	kor:lemma	낡다
01638438-a	kor:exe	이 신 너무 낡아서 버려야겠어요.
01729384-a	kor:lemma	낡다
01729384-a	kor:exe	이 신 너무 낡아서 버려야겠어요.
